日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2019年10月14日,36.20,35.65,36.35,35.45,3.32M,1.69%
2019年10月11日,35.60,36.00,36.45,35.55,2.56M,-1.66%
2019年10月10日,36.20,35.60,36.45,35.25,3.17M,1.97%
2019年10月9日,35.50,35.60,36.25,35.10,2.29M,0.14%
2019年10月8日,35.45,36.95,36.95,35.40,4.23M,-2.74%
2019年10月4日,36.45,35.75,36.50,35.45,5.20M,2.53%
2019年10月3日,35.55,33.90,35.80,33.35,5.48M,5.02%
2019年10月2日,33.85,33.35,34.50,33.00,1.59M,1.04%
2019年9月30日,33.50,33.10,33.70,32.45,2.79M,1.21%
2019年9月27日,33.10,33.80,34.10,33.05,1.30M,-2.07%
2019年9月26日,33.80,34.20,34.55,33.25,4.62M,-1.17%
2019年9月25日,34.20,34.80,34.80,34.00,1.66M,-1.30%
2019年9月24日,34.65,35.30,35.30,34.05,3.16M,0.43%
2019年9月23日,34.50,35.60,35.60,34.05,2.54M,-1.85%
2019年9月20日,35.15,35.15,35.45,34.55,7.03M,0.72%
2019年9月19日,34.90,35.30,35.30,34.55,2.13M,0.58%
2019年9月18日,34.70,35.20,35.35,34.55,2.35M,-1.14%
2019年9月17日,35.10,36.20,36.20,34.95,3.17M,-2.50%
2019年9月16日,36.00,36.00,36.20,35.35,2.73M,0.00%
2019年9月13日,36.00,34.60,36.00,34.40,3.74M,5.11%
2019年9月12日,34.25,34.65,34.70,33.95,1.10M,-0.29%
2019年9月11日,34.35,35.30,35.30,33.75,2.80M,-1.72%
2019年9月10日,34.95,34.85,35.25,34.40,2.05M,0.29%
2019年9月9日,34.85,35.30,35.80,34.60,1.35M,-1.27%
2019年9月6日,35.30,34.85,35.30,34.50,2.96M,1.73%
2019年9月5日,34.70,35.90,36.00,34.10,5.43M,-2.12%
2019年9月4日,35.45,35.20,36.10,34.55,5.39M,2.31%
2019年9月3日,34.65,36.50,37.00,34.35,6.07M,-4.94%
2019年9月2日,36.45,36.50,37.50,36.05,2.85M,-0.14%
2019年8月30日,36.50,37.75,37.95,36.15,4.74M,-2.01%
2019年8月29日,37.25,36.40,37.70,36.10,12.12M,2.90%
2019年8月28日,36.20,34.50,36.70,34.15,13.17M,4.78%
2019年8月27日,34.55,34.80,34.80,33.70,30.20M,-0.14%
2019年8月26日,34.60,33.75,34.60,33.40,4.30M,0.58%
2019年8月23日,34.40,34.45,34.80,34.05,3.33M,0.15%
2019年8月22日,34.35,34.40,34.75,33.50,4.05M,0.15%
2019年8月21日,34.30,32.60,35.35,32.60,14.02M,7.69%
2019年8月20日,31.85,32.45,32.85,31.80,2.94M,-1.85%
2019年8月19日,32.45,32.30,32.75,31.00,4.82M,1.41%
2019年8月16日,32.00,31.30,32.50,31.20,8.74M,1.11%
2019年8月15日,31.65,30.65,31.65,30.35,3.55M,2.26%
2019年8月14日,30.95,30.90,31.25,30.50,2.86M,1.81%
2019年8月13日,30.40,30.85,31.90,30.35,6.68M,-2.41%
2019年8月12日,31.15,31.20,31.30,30.15,2.53M,1.96%
2019年8月9日,30.55,30.50,31.05,29.80,3.97M,1.33%
2019年8月8日,30.15,31.05,31.50,30.00,8.10M,-0.82%
2019年8月7日,30.40,30.65,30.80,29.75,3.01M,-0.33%
2019年8月6日,30.50,29.90,31.15,28.70,7.66M,2.01%
2019年8月5日,29.90,30.05,30.20,29.30,3.57M,-0.66%
2019年8月2日,30.10,29.60,30.95,28.75,3.84M,0.84%
2019年8月1日,29.85,30.45,30.85,29.55,5.82M,-2.13%
2019年7月31日,30.50,31.00,31.25,30.50,1.07M,-1.93%
2019年7月30日,31.10,31.95,32.60,30.75,2.72M,-2.81%
2019年7月29日,32.00,31.60,32.00,31.15,2.82M,1.27%
2019年7月26日,31.60,32.00,32.00,31.10,1.75M,-1.25%
2019年7月25日,32.00,31.75,32.15,31.40,2.64M,0.00%
2019年7月24日,32.00,32.15,32.50,31.85,2.71M,0.47%
2019年7月23日,31.85,31.80,32.05,31.50,2.86M,2.08%
2019年7月22日,31.20,31.75,32.55,31.05,4.04M,-1.89%
