日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2016年3月7日,53.95,54.53,54.99,53.62,6.87M,0.47%
2016年3月4日,53.70,53.41,55.00,52.75,11.58M,0.22%
2016年3月3日,53.58,54.00,54.92,53.55,9.78M,-0.59%
2016年3月2日,53.90,51.09,54.21,51.09,11.83M,4.58%
2016年3月1日,51.54,50.54,51.88,50.08,8.02M,2.04%
2016年2月29日,50.51,53.10,53.30,49.00,12.42M,-3.51%
2016年2月26日,52.35,52.81,53.09,51.22,8.84M,1.06%
2016年2月25日,51.80,56.03,56.65,51.15,21.37M,-5.85%
2016年2月24日,55.02,54.23,55.25,53.02,9.98M,0.59%
2016年2月23日,54.70,54.76,55.71,54.05,9.92M,0.35%
2016年2月22日,54.51,55.20,55.50,54.01,10.92M,0.41%
2016年2月19日,54.29,53.90,55.25,53.50,9.33M,1.95%
2016年2月18日,53.25,54.61,54.76,53.10,6.74M,-1.04%
2016年2月17日,53.81,52.20,54.98,52.20,13.00M,3.32%
2016年2月16日,52.08,50.25,52.63,50.25,8.00M,4.16%
2016年2月15日,50.00,48.19,50.47,47.90,5.21M,-0.14%
2016年2月5日,50.07,51.50,51.90,50.01,6.59M,-2.23%
2016年2月4日,51.21,51.00,52.30,50.71,7.16M,1.59%
2016年2月3日,50.41,50.39,50.68,49.73,6.68M,-0.10%
2016年2月2日,50.46,48.61,50.79,48.60,10.52M,3.83%
2016年2月1日,48.60,47.85,49.58,47.30,11.65M,2.12%
2016年1月29日,47.59,45.20,48.40,45.20,10.58M,5.06%
2016年1月28日,45.30,47.00,48.20,45.07,9.40M,-5.98%
2016年1月27日,48.18,50.48,50.68,45.01,13.29M,-3.58%
2016年1月26日,49.97,54.17,54.89,49.50,15.16M,-9.15%
2016年1月25日,55.00,55.70,56.00,54.25,8.98M,-0.29%
2016年1月22日,55.16,56.20,56.85,53.40,12.30M,-1.54%
2016年1月21日,56.02,57.10,58.30,56.00,11.53M,-2.98%
2016年1月20日,57.74,59.00,59.70,57.10,11.37M,-1.92%
2016年1月19日,58.87,57.50,59.10,56.98,13.74M,2.06%
2016年1月18日,57.68,57.01,58.60,56.52,10.57M,-0.64%
2016年1月15日,58.05,59.01,59.80,57.02,10.96M,-3.09%
2016年1月14日,59.90,56.50,59.98,56.30,14.62M,4.43%
2016年1月13日,57.36,60.48,61.30,57.36,14.90M,-4.11%
2016年1月12日,59.82,58.75,60.18,57.95,15.32M,3.35%
2016年1月11日,57.88,57.99,60.99,57.20,20.05M,-2.61%
2016年1月8日,59.43,58.00,60.68,56.70,20.36M,7.26%
2016年1月7日,55.41,59.00,59.47,55.00,4.13M,-8.29%
2016年1月6日,60.42,59.50,60.78,59.37,9.88M,1.80%
2016年1月5日,59.35,55.80,60.61,55.80,16.67M,1.00%
2016年1月4日,58.76,64.40,64.40,58.40,11.49M,-8.76%
