日期,收盘,开盘,高峰,低峰,交易量,涨跌幅
2016年7月25日,7.72,7.70,7.79,7.66,13.15M,0.13%
2016年7月22日,7.71,7.97,8.02,7.67,27.69M,-1.91%
2016年7月21日,7.86,7.79,8.00,7.77,28.87M,0.90%
2016年7月20日,7.79,7.84,7.88,7.72,17.17M,-0.89%
2016年7月19日,7.86,8.02,8.05,7.70,37.51M,-2.96%
2016年7月18日,8.10,7.89,8.20,7.80,44.51M,1.89%
2016年7月15日,7.95,7.95,8.10,7.87,41.62M,0.51%
2016年7月14日,7.91,7.94,7.94,7.72,41.02M,0.00%
2016年7月13日,7.91,8.08,8.32,7.86,100.86M,-1.13%
2016年7月12日,8.00,7.24,8.00,7.21,120.09M,10.04%
2016年7月11日,7.27,7.20,7.34,7.06,45.66M,1.39%
2016年7月8日,7.17,7.25,7.32,7.15,32.89M,0.14%
2016年7月7日,7.16,7.10,7.27,7.03,37.59M,0.70%
2016年7月6日,7.11,7.15,7.15,7.03,25.69M,-0.70%
2016年7月5日,7.16,6.94,7.32,6.92,59.85M,3.17%
2016年7月4日,6.94,6.78,6.98,6.72,38.63M,2.51%
2016年7月1日,6.77,6.77,6.82,6.76,12.59M,0.00%
2016年6月30日,6.77,6.84,6.84,6.71,19.55M,-2.03%
2016年6月29日,6.91,6.92,6.92,6.85,28.81M,0.14%
2016年6月28日,6.90,6.85,6.92,6.79,19.51M,0.15%
2016年6月27日,6.89,6.77,6.90,6.75,15.03M,1.47%
2016年6月24日,6.79,6.96,6.98,6.72,26.38M,-2.02%
2016年6月23日,6.93,7.03,7.04,6.93,17.16M,-1.70%
2016年6月22日,7.05,7.01,7.05,6.98,9.09M,0.14%
2016年6月21日,7.04,7.11,7.13,7.00,14.38M,-0.85%
2016年6月20日,7.10,7.07,7.10,6.96,16.42M,0.28%
2016年6月17日,7.08,7.01,7.22,7.01,21.11M,1.29%
2016年6月16日,6.99,7.10,7.22,6.91,26.75M,-1.55%
2016年6月15日,7.10,6.93,7.12,6.90,17.62M,1.57%
2016年6月14日,6.99,6.93,7.02,6.88,9.61M,0.00%
2016年6月13日,6.99,7.01,7.15,6.96,19.22M,-1.55%
2016年6月8日,7.10,7.15,7.15,7.00,17.01M,-0.70%
2016年6月7日,7.15,7.16,7.19,7.08,13.05M,-0.69%
2016年6月6日,7.20,7.38,7.47,7.17,31.65M,0.56%
2016年6月3日,7.16,7.11,7.18,7.07,20.80M,-0.14%
2016年6月2日,7.17,7.03,7.21,7.00,28.38M,2.28%
2016年6月1日,7.01,6.97,7.10,6.90,30.70M,0.57%
2016年5月31日,6.97,6.76,6.99,6.75,31.36M,2.95%
2016年5月30日,6.77,6.90,6.90,6.74,22.32M,-2.73%
2016年5月27日,6.96,6.90,7.02,6.87,10.23M,0.14%
2016年5月26日,6.95,6.97,6.99,6.76,23.26M,-0.86%
2016年5月25日,7.01,7.43,7.43,6.99,40.52M,-5.14%
2016年5月24日,7.39,7.47,7.48,7.30,10.42M,-1.07%
2016年5月23日,7.47,7.39,7.53,7.34,17.51M,1.22%
2016年5月20日,7.38,7.31,7.43,7.20,15.70M,0.41%
2016年5月19日,7.35,7.39,7.52,7.28,20.55M,-1.34%
2016年5月18日,7.45,7.50,7.62,7.23,27.21M,-0.40%
2016年5月17日,7.48,7.60,7.64,7.41,18.92M,-2.60%
2016年5月16日,7.68,7.46,7.72,7.30,31.02M,1.99%
2016年5月13日,7.53,7.72,7.73,7.44,39.05M,-2.71%
2016年5月12日,7.74,7.59,7.94,7.47,47.60M,0.26%
2016年5月11日,7.72,7.35,8.00,7.21,72.21M,5.75%
2016年5月10日,7.30,7.20,7.55,7.13,45.89M,1.96%
2016年5月9日,7.16,7.21,7.50,6.98,62.57M,-2.98%
2016年5月6日,7.38,7.45,7.80,7.35,54.56M,-1.20%
2016年5月5日,7.47,7.40,7.70,7.30,89.30M,1.63%
2016年5月4日,7.35,6.87,7.50,6.85,100.94M,6.37%
2016年5月3日,6.91,6.85,7.01,6.80,40.66M,1.47%
2016年4月29日,6.81,6.82,6.85,6.76,12.67M,-0.29%
2016年4月28日,6.83,6.78,6.84,6.71,14.19M,0.74%
2016年4月27日,6.78,6.84,6.84,6.77,13.44M,-1.02%
2016年4月26日,6.85,6.80,6.86,6.75,11.29M,0.74%
2016年4月25日,6.80,6.86,6.88,6.75,10.87M,-0.87%
2016年4月22日,6.86,6.86,6.90,6.74,14.81M,-0.87%
2016年4月21日,6.92,7.10,7.10,6.86,22.40M,-2.67%
2016年4月20日,7.11,7.09,7.22,6.71,46.44M,-0.28%
2016年4月19日,7.13,7.13,7.27,7.00,37.35M,-0.56%
2016年4月18日,7.17,7.30,7.34,7.11,33.85M,-0.42%
2016年4月15日,7.20,7.24,7.28,7.14,29.03M,-0.96%
2016年4月14日,7.27,7.27,7.38,7.23,36.05M,1.11%
2016年4月13日,7.19,7.07,7.24,7.06,42.21M,1.99%
2016年4月12日,7.05,7.18,7.19,6.96,26.76M,-1.81%
2016年4月11日,7.18,7.22,7.24,7.14,26.40M,0.42%
2016年4月8日,7.15,7.10,7.23,7.06,19.69M,-0.42%
2016年4月7日,7.18,7.26,7.35,7.12,31.18M,-0.97%
2016年4月6日,7.25,7.39,7.39,7.20,32.37M,-2.03%
